date,home,away,result,played,boxscore
2026-04-16,BOS,COL,6-7,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-04-16_COL_at_BOS.html
2026-04-16,LOS,NEW,3-4,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-04-16_NEW_at_LOS.html
2026-04-16,SAN,MEM,7-2,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-04-16_MEM_at_SAN.html
2026-04-16,WAS,CHA,8-3,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-04-16_CHA_at_WAS.html
2026-04-17,ALB,PHO,3-5,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-04-17_PHO_at_ALB.html
2026-04-17,BAL,MIL,4-1,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-04-17_MIL_at_BAL.html
2026-04-17,BOS,COL,1-2,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-04-17_COL_at_BOS.html
2026-04-17,LOS,NEW,4-3,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-04-17_NEW_at_LOS.html
2026-04-17,SAN,MEM,3-8,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-04-17_MEM_at_SAN.html
2026-04-17,WAS,CHA,5-3,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-04-17_CHA_at_WAS.html
2026-04-18,ALB,PHO,6-2,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-04-18_PHO_at_ALB.html
2026-04-18,BAL,MIL,1-2,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-04-18_MIL_at_BAL.html
2026-04-18,BOS,COL,4-5,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-04-18_COL_at_BOS.html
2026-04-18,LOS,NEW,2-4,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-04-18_NEW_at_LOS.html
2026-04-18,SAN,MEM,3-0,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-04-18_MEM_at_SAN.html
2026-04-18,WAS,CHA,5-3,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-04-18_CHA_at_WAS.html
2026-04-19,ALB,PHO,1-8,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-04-19_PHO_at_ALB.html
2026-04-19,BAL,MIL,5-3,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-04-19_MIL_at_BAL.html
2026-04-19,BOS,COL,3-0,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-04-19_COL_at_BOS.html
2026-04-19,LOS,NEW,2-1,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-04-19_NEW_at_LOS.html
2026-04-19,SAN,MEM,5-8,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-04-19_MEM_at_SAN.html
2026-04-19,WAS,CHA,4-11,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-04-19_CHA_at_WAS.html
2026-04-21,CHA,WAS,3-2,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-04-21_WAS_at_CHA.html
2026-04-21,COL,BOS,3-4,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-04-21_BOS_at_COL.html
2026-04-21,MEM,SAN,1-9,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-04-21_SAN_at_MEM.html
2026-04-21,MIL,BAL,3-2,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-04-21_BAL_at_MIL.html
2026-04-21,NEW,LOS,2-5,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-04-21_LOS_at_NEW.html
2026-04-21,PHO,ALB,14-2,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-04-21_ALB_at_PHO.html
2026-04-22,CHA,WAS,5-3,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-04-22_WAS_at_CHA.html
2026-04-22,COL,BOS,1-5,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-04-22_BOS_at_COL.html
2026-04-22,MEM,SAN,5-4,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-04-22_SAN_at_MEM.html
2026-04-22,MIL,BAL,8-7,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-04-22_BAL_at_MIL.html
2026-04-22,NEW,LOS,3-1,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-04-22_LOS_at_NEW.html
2026-04-22,PHO,ALB,8-3,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-04-22_ALB_at_PHO.html
2026-04-23,CHA,WAS,3-4,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-04-23_WAS_at_CHA.html
2026-04-23,COL,BOS,2-8,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-04-23_BOS_at_COL.html
2026-04-23,MEM,SAN,6-0,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-04-23_SAN_at_MEM.html
2026-04-23,MIL,BAL,5-2,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-04-23_BAL_at_MIL.html
2026-04-23,NEW,LOS,2-3,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-04-23_LOS_at_NEW.html
2026-04-23,PHO,ALB,7-2,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-04-23_ALB_at_PHO.html
2026-04-24,CHA,WAS,3-4,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-04-24_WAS_at_CHA.html
2026-04-24,COL,BOS,3-1,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-04-24_BOS_at_COL.html
2026-04-24,MEM,SAN,3-2,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-04-24_SAN_at_MEM.html
2026-04-24,MIL,BAL,2-9,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-04-24_BAL_at_MIL.html
2026-04-24,NEW,LOS,5-9,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-04-24_LOS_at_NEW.html
2026-04-24,PHO,ALB,3-5,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-04-24_ALB_at_PHO.html
2026-04-26,ALB,LOS,3-10,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-04-26_LOS_at_ALB.html
2026-04-26,BAL,CHA,1-6,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-04-26_CHA_at_BAL.html
2026-04-26,BOS,MIL,1-2,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-04-26_MIL_at_BOS.html
2026-04-26,NEW,COL,0-1,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-04-26_COL_at_NEW.html
2026-04-26,SAN,PHO,4-10,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-04-26_PHO_at_SAN.html
2026-04-26,WAS,MEM,3-9,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-04-26_MEM_at_WAS.html
2026-04-27,ALB,LOS,8-3,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-04-27_LOS_at_ALB.html
2026-04-27,BAL,CHA,3-2,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-04-27_CHA_at_BAL.html
2026-04-27,BOS,MIL,2-3,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-04-27_MIL_at_BOS.html
2026-04-27,NEW,COL,4-8,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-04-27_COL_at_NEW.html
2026-04-27,SAN,PHO,1-5,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-04-27_PHO_at_SAN.html
2026-04-27,WAS,MEM,5-9,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-04-27_MEM_at_WAS.html
2026-04-28,ALB,LOS,2-5,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-04-28_LOS_at_ALB.html
2026-04-28,BAL,CHA,5-4,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-04-28_CHA_at_BAL.html
2026-04-28,BOS,MIL,6-7,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-04-28_MIL_at_BOS.html
2026-04-28,NEW,COL,5-6,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-04-28_COL_at_NEW.html
2026-04-28,SAN,PHO,6-0,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-04-28_PHO_at_SAN.html
2026-04-28,WAS,MEM,6-1,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-04-28_MEM_at_WAS.html
2026-04-29,ALB,LOS,8-3,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-04-29_LOS_at_ALB.html
2026-04-29,BAL,CHA,5-4,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-04-29_CHA_at_BAL.html
2026-04-29,BOS,MIL,0-6,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-04-29_MIL_at_BOS.html
2026-04-29,NEW,COL,0-11,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-04-29_COL_at_NEW.html
2026-04-29,SAN,PHO,6-5,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-04-29_PHO_at_SAN.html
2026-04-29,WAS,MEM,6-2,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-04-29_MEM_at_WAS.html
2026-05-01,CHA,BAL,0-2,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-05-01_BAL_at_CHA.html
2026-05-01,COL,NEW,5-4,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-05-01_NEW_at_COL.html
2026-05-01,LOS,ALB,5-3,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-05-01_ALB_at_LOS.html
2026-05-01,MEM,WAS,1-4,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-05-01_WAS_at_MEM.html
2026-05-01,MIL,BOS,3-2,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-05-01_BOS_at_MIL.html
2026-05-01,PHO,SAN,1-0,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-05-01_SAN_at_PHO.html
2026-05-02,CHA,BAL,4-6,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-05-02_BAL_at_CHA.html
2026-05-02,COL,NEW,6-5,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-05-02_NEW_at_COL.html
2026-05-02,LOS,ALB,4-6,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-05-02_ALB_at_LOS.html
2026-05-02,MEM,WAS,5-4,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-05-02_WAS_at_MEM.html
2026-05-02,MIL,BOS,4-3,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-05-02_BOS_at_MIL.html
2026-05-02,PHO,SAN,6-8,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-05-02_SAN_at_PHO.html
2026-05-03,CHA,BAL,2-0,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-05-03_BAL_at_CHA.html
2026-05-03,COL,NEW,1-4,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-05-03_NEW_at_COL.html
2026-05-03,LOS,ALB,7-5,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-05-03_ALB_at_LOS.html
2026-05-03,MEM,WAS,4-3,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-05-03_WAS_at_MEM.html
2026-05-03,MIL,BOS,2-3,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-05-03_BOS_at_MIL.html
2026-05-03,PHO,SAN,1-2,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-05-03_SAN_at_PHO.html
2026-05-04,CHA,BAL,5-4,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-05-04_BAL_at_CHA.html
2026-05-04,COL,NEW,6-3,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-05-04_NEW_at_COL.html
2026-05-04,LOS,ALB,4-3,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-05-04_ALB_at_LOS.html
2026-05-04,MEM,WAS,4-6,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-05-04_WAS_at_MEM.html
2026-05-04,MIL,BOS,0-9,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-05-04_BOS_at_MIL.html
2026-05-04,PHO,SAN,5-1,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-05-04_SAN_at_PHO.html
2026-05-06,ALB,NEW,5-8,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-05-06_NEW_at_ALB.html
2026-05-06,BAL,MEM,3-1,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-05-06_MEM_at_BAL.html
2026-05-06,BOS,CHA,4-10,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-05-06_CHA_at_BOS.html
2026-05-06,COL,MIL,5-4,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-05-06_MIL_at_COL.html
2026-05-06,SAN,LOS,4-3,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-05-06_LOS_at_SAN.html
2026-05-06,WAS,PHO,3-2,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-05-06_PHO_at_WAS.html
2026-05-07,ALB,NEW,4-2,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-05-07_NEW_at_ALB.html
2026-05-07,BAL,MEM,1-5,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-05-07_MEM_at_BAL.html
2026-05-07,BOS,CHA,7-3,1,C:\Users\james\Documents\Baseball-AI\NexGen-BBPro\data\boxscores\season\2026-05-07_CHA_at_BOS.html
